card_id,playerClass,type,name,set,text,mana cost,attack,health,rarity,collectible,flavor,sentiment
GVG_028,ROGUE,MINION,Trade Prince Gallywix,GVG,"Whenever your opponent casts a spell, gain a copy of it and give them a Coin.",6,5,8,LEGENDARY,TRUE,Gallywix believes in supply and demand. He supplies the beatings and demands you pay up!,very positive
LOE_105,HUNTER,SPELL,Explorer's Hat,LOE,"Give a minion +1/+1 and ""<b>Deathrattle:</b> Add an Explorer's Hat to your hand.""",2,0,0,RARE,TRUE,"Harrison Jones was disappointed that he didn't get to be part of the League of Explorers, but his hat did.",neutral
KAR_021,SHAMAN,MINION,Wicked Witchdoctor,KARA,"Whenever you cast a spell, summon a random basic Totem.",4,3,4,COMMON,TRUE,"You can easily defeat her by either dealing 4 damage, or dropping a house on her.",positive
EX1_390,NEUTRAL,MINION,Tauren Warrior,EXPERT1,"<b>Taunt</b>
<b>Enrage:</b> +3 Attack.",3,2,3,COMMON,TRUE,"Tauren Warrior: Champion of Mulgore, Slayer of Quilboar, Rider of Thunderbluff Elevators.",very positive
BRM_033,NEUTRAL,MINION,Blackwing Technician,BRM,"<b>Battlecry:</b> If you're holding a Dragon, gain +1/+1.",3,2,4,COMMON,TRUE,This is who you go to when your Blackwing needs a tune up. Don't go to a cut rate Blackwing tune up shop!,very positive
CFM_631,WARRIOR,WEAPON,Brass Knuckles,GANGS,"[x]After your hero attacks,
give a random minion in
your hand +1/+1.",4,2,0,EPIC,TRUE,For the goon that wants to make a fashion statement.,positive
EX1_017,NEUTRAL,MINION,Jungle Panther,EXPERT1,<b>Stealth</b>,3,4,2,COMMON,TRUE,"Stranglethorn is a beautiful place to visit, but you wouldn't want to live there.",positive
KAR_089,WARLOCK,MINION,Malchezaar's Imp,KARA,"Whenever you discard a card, draw a card.",1,1,3,COMMON,TRUE,"Malchezaar used to have an imp named Dobby working for him, but there was a tragic accident.",very negative
LOE_018,SHAMAN,MINION,Tunnel Trogg,LOE,"Whenever you <b>Overload</b>, gain +1 Attack per locked Mana Crystal.",1,1,3,COMMON,TRUE,"Sure, they're ugly, but they live in tunnels.  You try your beauty routine without natural light.",neutral
OG_267,ROGUE,MINION,Southsea Squidface,OG,<b>Deathrattle:</b> Give your weapon +2 Attack.,4,4,4,COMMON,TRUE,Quick! Before I drown! Let me sharpen your sword for you.,very positive
CFM_707,SHAMAN,SPELL,Jade Lightning,GANGS,Deal $4 damage. Summon a{1} {0} <b>Jade Golem</b>.,4,0,0,COMMON,TRUE,"Jade Lightning, goooo Jade Lightning!",very positive
CS2_037,SHAMAN,SPELL,Frost Shock,CORE,Deal $1 damage to an enemy character and <b>Freeze</b> it.,1,0,0,FREE,TRUE,FROST SHOCK!,very positive
KAR_005,HUNTER,MINION,Kindly Grandmother,KARA,<b>Deathrattle:</b> Summon a 3/2 Big Bad Wolf.,2,1,1,COMMON,TRUE,"""Goodness! What abundant drool you have.""",very positive
EX1_332,PRIEST,SPELL,Silence,EXPERT1,<b>Silence</b> a minion.,0,0,0,COMMON,TRUE,"Reserved for enemy spellcasters, evil liches from beyond the grave, and karaoke nights at the Grim Guzzler.",positive
OG_113,WARLOCK,MINION,Darkshire Councilman,OG,"After you summon a minion, gain +1 Attack.",3,1,5,COMMON,TRUE,Democracy in action!,very positive
CFM_811,DRUID,SPELL,Lunar Visions,GANGS,Draw 2 cards. Minions drawn cost (2) less.,5,0,0,EPIC,TRUE,The true mystery of lunar visions is how there is nothing to watch when there are so many channels.,very positive
GVG_025,ROGUE,MINION,One-eyed Cheat,GVG,"Whenever you summon a Pirate, gain <b>Stealth</b>.",2,4,1,RARE,TRUE,"When pirates say there is no ""Eye"" in ""team,"" they are very literal about it.",negative
CS1_069,NEUTRAL,MINION,Fen Creeper,EXPERT1,<b>Taunt</b>,5,3,6,COMMON,TRUE,"He used to be called Bog Beast, but it confused people because he wasn't an actual beast.   Boom, New Name!",very positive
NEW1_012,MAGE,MINION,Mana Wyrm,EXPERT1,"Whenever you cast a spell, gain +1 Attack.",1,1,3,COMMON,TRUE,"These wyrms feed on arcane energies, and while they are generally considered a nuisance rather than a real threat, you really shouldn't leave them alone with a bucket of mana.",positive
CS2_041,SHAMAN,SPELL,Ancestral Healing,CORE,"Restore a minion
to full Health and
give it <b>Taunt</b>.",0,0,0,FREE,TRUE,"I personally prefer some non-ancestral right-the-heck-now healing, but maybe that is just me.",neutral
CFM_647,NEUTRAL,MINION,Blowgill Sniper,GANGS,<b>Battlecry:</b> Deal 1 damage.,2,2,1,COMMON,TRUE,Imagine how much further his darts would go if he had lungs instead of gills!,neutral
OG_310,PALADIN,MINION,Steward of Darkshire,OG,"Whenever you summon a 1-Health minion, give it <b>Divine Shield</b>.",3,3,3,RARE,TRUE,Turns out divine shields are way cheaper if you buy in bulk.,neutral
GVG_004,MAGE,MINION,Goblin Blastmage,GVG,"<b>Battlecry:</b> If you have a Mech, deal 4 damage randomly split among all enemies.",4,5,4,RARE,TRUE,"If you can't find a bomb to throw, just pick up any goblin invention and throw that.",very negative
FP1_023,PRIEST,MINION,Dark Cultist,NAXX,<b>Deathrattle:</b> Give a random friendly minion +3 Health.,3,3,4,COMMON,TRUE,The Cult of the Damned has found it's best not to mention their name when recruiting new cultists.,positive
EX1_294,MAGE,SPELL,Mirror Entity,EXPERT1,"<b>Secret:</b> After your opponent plays a minion, summon a copy of it.",3,0,0,COMMON,TRUE,"""You go first."" - Krush'gor the Behemoth, to his pet boar.",very positive
CS2_181,NEUTRAL,MINION,Injured Blademaster,EXPERT1,<b>Battlecry:</b> Deal 4 damage to HIMSELF.,3,4,7,RARE,TRUE,"He claims it is an old war wound, but we think he just cut himself shaving.",neutral
OG_303,MAGE,MINION,Cult Sorcerer,OG,"[x]<b><b>Spell Damage</b> +1</b>
After you cast a spell,
give your C'Thun +1/+1
<i>(wherever it is).</i>",2,3,2,RARE,TRUE,"No matter how many times we tell her not to, she keeps feeding C'Thun scraps under the table.",positive
CFM_637,NEUTRAL,MINION,Patches the Pirate,GANGS,"[x]<b>Charge</b>
After you play a Pirate,
summon this minion
from your deck.",1,1,1,LEGENDARY,TRUE,"What do sailors yell when Patches steals their treasure chest full of laws and other things being transported to parliament for a vote?  ""The Eyes have it!""",very negative
CFM_316,HUNTER,MINION,Rat Pack,GANGS,"[x]<b>Deathrattle:</b> Summon a
number of 1/1 Rats equal
 to this minion's Attack.",3,2,2,EPIC,TRUE,He's gonna do it his way.,positive
CS2_221,NEUTRAL,MINION,Spiteful Smith,EXPERT1,<b>Enrage:</b> Your weapon has +2 Attack.,5,4,6,COMMON,TRUE,"She'll craft you a sword, but you'll need to bring her 5 Steel Ingots, 3 Motes of Earth, and the scalp of her last customer.",neutral
EX1_575,SHAMAN,MINION,Mana Tide Totem,EXPERT1,"At the end of your turn, draw a card.",3,0,3,RARE,TRUE,"It is said that some shaman can say ""Floatin' totem"" 10 times, fast.",neutral
KAR_013,PRIEST,SPELL,Purify,KARA,<b>Silence</b> a friendly minion. Draw a card.,2,0,0,COMMON,TRUE,Even better than a hot shower with vigorous scrubbing!,very positive
OG_033,WARRIOR,WEAPON,Tentacles for Arms,OG,<b>Deathrattle:</b> Return this to your hand.,5,2,0,EPIC,TRUE,That's right. Garrosh just slapped you to death with a tentacle.,very negative
CS2_084,HUNTER,SPELL,Hunter's Mark,CORE,Change a minion's Health to 1.,1,0,0,COMMON,TRUE,Never play 'Hide and Go Seek' with a Hunter.,very negative
EX1_334,PRIEST,SPELL,Shadow Madness,EXPERT1,Gain control of an enemy minion with 3 or less Attack until end of turn.,4,0,0,RARE,TRUE,"You can rationalize it all you want, it's still a mean thing to do.",neutral
CFM_021,MAGE,SPELL,Freezing Potion,GANGS,<b>Freeze</b> an enemy.,0,0,0,COMMON,TRUE,This is delicious! Oh no. BRAIN FREEEEEEEZE!,very positive
BRM_017,PRIEST,SPELL,Resurrect,BRM,Summon a random friendly minion that died this game.,2,0,0,RARE,TRUE,"I walked into the dungeon and noticed a slain adventurer. In his final moments, he had scrawled out a message in the dust on the wall beside him. Two words: ""rez plz""",very negative
OG_282,ROGUE,MINION,Blade of C'Thun,OG,<b>Battlecry:</b> Destroy a minion. Add its Attack and Health to your C'Thun's <i>(wherever it is).</i>,9,4,4,EPIC,TRUE,C'Thun demands a sacrifice! Preferably a Deathwing.,very negative
XXX_064,NEUTRAL,SPELL,The Song That Ends the World,CHEAT,"Crash the game server.  No, really.",0,0,0,LEGENDARY,FALSE,Some men just want to watch the world burn.,neutral
OG_314,WARRIOR,SPELL,Blood To Ichor,OG,"Deal $1 damage to a minion. If it survives, summon a 2/2 Slime.",1,0,0,RARE,TRUE,"For his next trick, he turns the ichor back to blood and stuffs it back in you.",very positive
CS2_009,DRUID,SPELL,Mark of the Wild,CORE,"Give a minion <b>Taunt</b> and +2/+2.<i>
(+2 Attack/+2 Health)</i>",2,0,0,FREE,TRUE,Not to be confused with Jim of the Wild.,positive
CS2_077,ROGUE,SPELL,Sprint,CORE,Draw 4 cards.,7,0,0,COMMON,TRUE,Rogues are not good joggers.,very negative
EX1_289,MAGE,SPELL,Ice Barrier,EXPERT1,"<b>Secret:</b> When your
hero is attacked,
gain 8 Armor.",3,0,0,COMMON,TRUE,This is Rank 1.  Rank 2 is Chocolate Milk Barrier.,very positive
EX1_154,DRUID,SPELL,Wrath,EXPERT1,<b>Choose One -</b> Deal $3 damage to a minion; or $1 damage and draw a card.,2,0,0,COMMON,TRUE,The talk around the Ratchet Inn is that this card is too good and should be a Legendary.,negative
AT_058,HUNTER,MINION,King's Elekk,TGT,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, draw it.",2,3,2,COMMON,TRUE,Elekk jousting is AWESOME.,very positive
GVG_027,ROGUE,MINION,Iron Sensei,GVG,"At the end of your turn, give another friendly Mech +2/+2.",3,2,2,RARE,TRUE,"Mechs like learning from him because he really speaks their language.
0110100001101001",very positive
AT_069,WARRIOR,MINION,Sparring Partner,TGT,"<b>Taunt</b>
<b>Battlecry:</b> Give a
minion <b>Taunt</b>.",2,3,2,RARE,TRUE,"Come at me, bro.",very positive
BRM_022,NEUTRAL,MINION,Dragon Egg,BRM,"Whenever this minion takes damage, summon a 2/1 Whelp.",1,0,2,RARE,TRUE,Think of them as bullets for your dragon gun.,very positive
GVG_008,PRIEST,SPELL,Lightbomb,GVG,Deal damage to each minion equal to its Attack.,6,0,0,EPIC,TRUE,This is what happens when you allow goblins to be priests.,very positive
CFM_715,NEUTRAL,MINION,Jade Spirit,GANGS,<b>Battlecry:</b> Summon a{1} {0} <b>Jade Golem</b>.,4,2,3,COMMON,TRUE,"""He's so cute!  I just want to squeeze him, then use him for Jade Golem parts!"" - Aya Blackpaw",very positive
EX1_011,NEUTRAL,MINION,Voodoo Doctor,CORE,<b>Battlecry:</b> Restore 2 Health.,1,2,1,FREE,TRUE,Voodoo is an oft-misunderstood art. But it <i>is</i> art.,neutral
OG_114,WARLOCK,SPELL,Forbidden Ritual,OG,Spend all your Mana. Summon that many 1/1 Tentacles.,0,0,0,RARE,TRUE,"Actually, C'Thun gives his full support for this ritual.",very positive
KAR_073,SHAMAN,SPELL,Maelstrom Portal,KARA,"Deal $1 damage to all enemy minions. Summon a random
1-Cost minion.",2,0,0,RARE,TRUE,"They bill this as a popular resort attraction, but they try and get your money up front.",negative
CFM_905,PALADIN,SPELL,Small-Time Recruits,GANGS,"[x]Draw three 1-Cost
minions from your deck.",3,0,0,EPIC,TRUE,Now we know why they wear tiny watches.,very positive
DS1_070,HUNTER,MINION,Houndmaster,CORE,<b>Battlecry:</b> Give a friendly Beast +2/+2 and <b>Taunt</b>.,4,4,3,FREE,TRUE,"""Who let the dogs out?"" he asks.  It's rhetorical.",negative
AT_108,NEUTRAL,MINION,Armored Warhorse,TGT,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, gain <b>Charge</b>.",4,5,3,RARE,TRUE,Yep.  It's a horse... wearing armor... going to war.,very negative
EX1_306,WARLOCK,MINION,Succubus,CORE,<b>Battlecry:</b> Discard a random card.,2,4,3,FREE,TRUE,Warlocks have it pretty good.,positive
FP1_012,NEUTRAL,MINION,Sludge Belcher,NAXX,"<b>Taunt
Deathrattle:</b> Summon a 1/2 Slime with <b>Taunt</b>.",5,3,5,RARE,TRUE,DO NOT GIVE HIM A ROOT BEER.,very negative
OG_094,PRIEST,SPELL,Power Word: Tentacles,OG,Give a minion +2/+6.,5,0,0,COMMON,TRUE,Because you're wrapped in a protective layer of tentacles?,negative
GVG_105,NEUTRAL,MINION,Piloted Sky Golem,GVG,<b>Deathrattle:</b> Summon a random 4-Cost minion.,6,6,4,EPIC,TRUE,The pinnacle of goblin engineering. Includes an espresso machine and foot massager.,very positive
EX1_085,NEUTRAL,MINION,Mind Control Tech,EXPERT1,"[x]<b>Battlecry:</b> If your opponent
has 4 or more minions, take
 control of one at random.",3,3,3,RARE,TRUE,"Mind Control technology is getting better, but that's not saying much.",neutral
AT_052,SHAMAN,MINION,Totem Golem,TGT,<b>Overload:</b> (1),2,3,4,COMMON,TRUE,What happens when you glue a buncha totems together.,very positive
GVG_002,MAGE,MINION,Snowchugger,GVG,<b>Freeze</b> any character damaged by this minion.,2,2,3,COMMON,TRUE,"Do the slow chant when he waddles by: ""Chug! Chug! Chug!""",very negative
EX1_238,SHAMAN,SPELL,Lightning Bolt,EXPERT1,Deal $3 damage. <b>Overload:</b> (1),1,0,0,COMMON,TRUE,Lightning Bolt! Lightning Bolt! Lightning Bolt!,very positive
CFM_696,SHAMAN,SPELL,Devolve,GANGS,Transform all enemy minions into random ones that cost (1) less.,2,0,0,RARE,TRUE,"Ragnaros looked down. He looked like some kind of War Golem. ""WHAT HAVE YOU DONE TO ME,"" he yelled. But all that came out was a deep grinding sound. He began to cry.",negative
EX1_604,WARRIOR,MINION,Frothing Berserker,EXPERT1,"Whenever a minion takes damage, gain +1 Attack.",3,2,4,RARE,TRUE,He used to work as an accountant before he tried his hand at Berserkering.,very negative
FP1_028,NEUTRAL,MINION,Undertaker,NAXX,"Whenever you summon a minion with <b>Deathrattle</b>, gain +1 Attack.",1,1,2,COMMON,TRUE,"In a world where you can run to a spirit healer and resurrect yourself, Undertakers do pretty light business.",positive
CFM_655,NEUTRAL,MINION,Toxic Sewer Ooze,GANGS,<b>Battlecry:</b> Remove 1 Durability from your opponent's weapon.,3,4,3,COMMON,TRUE,"When Sergeant Sally shows up unexpectedly, DO NOT FLUSH YOUR MANA CRYSTALS DOWN THE TOILET.",neutral
OG_150,NEUTRAL,MINION,Aberrant Berserker,OG,<b>Enrage:</b> +2 Attack.,4,3,5,COMMON,TRUE,"I berserk, therefore I am.",very negative
CFM_854,NEUTRAL,MINION,Ancient of Blossoms,GANGS,<b>Taunt</b>,6,3,8,COMMON,TRUE,His new shampoo is really working!,very positive
FP1_013,NEUTRAL,MINION,Kel'Thuzad,NAXX,"At the end of each turn, summon all friendly minions that died this turn.",8,6,8,LEGENDARY,TRUE,Kel'Thuzad could not resist the call of the Lich King. Even when it's just a robo-call extolling the Lich King's virtues.,negative
CS2_169,NEUTRAL,MINION,Young Dragonhawk,EXPERT1,<b>Windfury</b>,1,1,1,COMMON,TRUE,They were the inspiration for the championship Taurenball team: The Dragonhawks.,positive
OG_176,ROGUE,SPELL,Shadow Strike,OG,Deal $5 damage to an undamaged character.,3,0,0,COMMON,TRUE,"It's like a backstab, only from the front. And with two more stabs.",negative
EX1_275,MAGE,SPELL,Cone of Cold,EXPERT1,"<b>Freeze</b> a minion and the minions next to it, and deal $1 damage to them.",4,0,0,COMMON,TRUE,Magi of the Kirin Tor were casting Cubes of Cold for many years before Cones came into fashion some 90 years ago.,very positive
AT_045,DRUID,MINION,Aviana,TGT,Your minions cost (1).,9,5,5,LEGENDARY,TRUE,"Call her ""Tweety"".  She'll find it real funny.  I PROMISE.",very positive
LOE_046,NEUTRAL,MINION,Huge Toad,LOE,<b>Deathrattle:</b> Deal 1 damage to a random enemy.,2,3,2,COMMON,TRUE,Deals damage when he croaks.,neutral
GVG_063,PALADIN,MINION,Bolvar Fordragon,GVG,"Whenever a friendly minion dies while this is in your hand, gain +1 Attack.",5,1,7,LEGENDARY,TRUE,Spoiler alert: Bolvar gets melted and then sits on an ice throne and everyone forgets about him.,very negative
CFM_652,NEUTRAL,MINION,Second-Rate Bruiser,GANGS,"[x]<b>Taunt</b>
Costs (2) less if your
opponent has at least
three minions.",5,4,5,RARE,TRUE,He'll be a first-rate bruiser once he gets used to his contacts.,negative
OG_318,NEUTRAL,MINION,"Hogger, Doom of Elwynn",OG,"Whenever this minion takes damage, summon a 2/2 Gnoll with <b>Taunt</b>.",7,6,6,LEGENDARY,TRUE,"When C'thun went to sleep, he checked under his bed for Hogger.",very negative
CFM_940,WARRIOR,SPELL,I Know a Guy,GANGS,<b>Discover</b> a <b>Taunt</b> minion.,1,0,0,COMMON,TRUE,Well a guy who knows a guy.,very positive
CFM_626,PRIEST,MINION,Kabal Talonpriest,GANGS,<b>Battlecry:</b> Give a friendly minion +3 Health.,3,3,4,COMMON,TRUE,Inkmaster Solia had to figure out how to tatoo feathers.,neutral
LOE_079,NEUTRAL,MINION,Elise Starseeker,LOE,<b>Battlecry:</b> Shuffle the 'Map to the Golden Monkey'   into your deck.,4,3,5,LEGENDARY,TRUE,A large part of her job entails not mixing up the Map to the Golden Monkey with the Map to Monkey Island.,negative
CS2_103,WARRIOR,SPELL,Charge,CORE,Give a friendly minion <b>Charge</b>. It can't attack heroes this turn.,1,0,0,FREE,TRUE,"""Guys! Guys! Slow down!"" - some kind of non-warrior minion",negative
EX1_160,DRUID,SPELL,Power of the Wild,EXPERT1,<b>Choose One -</b> Give your minions +1/+1; or Summon a 3/2 Panther.,2,0,0,COMMON,TRUE,"Never look a panther in the eye.  Or is it 'Always look a panther in the eye'?  Well, it's one of those.",very negative
OG_082,NEUTRAL,MINION,Evolved Kobold,OG,<b>Spell Damage +2</b>,4,2,2,COMMON,TRUE,You no take tentacle!,very negative
CS2_173,NEUTRAL,MINION,Bluegill Warrior,CORE,<b>Charge</b>,2,2,1,COMMON,TRUE,He just wants a hug.   A sloppy... slimy... hug.,negative
OG_133,NEUTRAL,MINION,"N'Zoth, the Corruptor",OG,<b>Battlecry:</b> Summon your <b>Deathrattle</b> minions that died this game.,10,5,7,LEGENDARY,TRUE,"Has not been able to get ""Under the Sea"" out of his head for like FIVE THOUSAND YEARS.",negative
GVG_057,PALADIN,SPELL,Seal of Light,GVG,Restore #4 Health to your hero and gain +2 Attack this turn.,2,0,0,COMMON,TRUE,The walrus of Light restores EIGHT Health.,very positive
EX1_067,NEUTRAL,MINION,Argent Commander,EXPERT1,"<b>Charge</b>
<b>Divine Shield</b>",6,4,2,RARE,TRUE,"The Argent Dawn stands vigilant against the Scourge, as well as people who cut in line at coffee shops.",positive
EX1_132,PALADIN,SPELL,Eye for an Eye,EXPERT1,"<b>Secret:</b> When your hero takes damage, deal that much damage to the enemy hero.",1,0,0,COMMON,TRUE,Justice sometimes takes the form of a closed fist into a soft cheek.,negative
CFM_341,NEUTRAL,MINION,Sergeant Sally,GANGS,<b>Deathrattle:</b> Deal damage equal to this minion's Attack to all enemy minions.,3,1,1,LEGENDARY,TRUE,"""Who is she?  Where did she come from?  We don't even have a police force here in Gadgetzan!!"" - Mayor Noggenfogger",very negative
CFM_685,NEUTRAL,MINION,Don Han'Cho,GANGS,<b>Battlecry:</b> Give a random minion in your hand +5/+5.,7,5,6,LEGENDARY,TRUE,"The brilliant mastermind of the Grimy Goons, Han sometimes thinks about ditching the idiot Cho, but that would just tear him apart.",very positive
LOE_076,NEUTRAL,MINION,Sir Finley Mrrgglton,LOE,<b>Battlecry: Discover</b> a new basic Hero Power.,1,1,3,LEGENDARY,TRUE,"In addition to fluent Common, he also speaks fourteen dialects of 'mrgl'.",positive
GVG_033,DRUID,SPELL,Tree of Life,GVG,Restore all characters to full Health.,9,0,0,EPIC,TRUE,Healing: It grows on trees!,very positive
CFM_752,WARRIOR,SPELL,Stolen Goods,GANGS,Give a random <b>Taunt</b> minion in your hand +3/+3.,2,0,0,RARE,TRUE,"It fell off a kodo, I promise!",very negative
GVG_048,HUNTER,MINION,Metaltooth Leaper,GVG,<b>Battlecry:</b> Give your other Mechs +2 Attack.,3,3,3,RARE,TRUE,Don't leave them out in the rain. In Un'Goro Crater there is a whole colony of rust-tooth leapers.,very negative
EX1_391,WARRIOR,SPELL,Slam,EXPERT1,"Deal $2 damage to a minion. If it survives, draw a card.",2,0,0,COMMON,TRUE,"""Dun da dun, dun da dun"": if you've heard an ogre sing this, it's too late.",negative
KAR_011,NEUTRAL,MINION,Pompous Thespian,KARA,<b>Taunt</b>,2,3,2,COMMON,TRUE,"Alas poor Annoy-o-Tron! A fellow of infinite jest, of most excellent fancy!",very positive
CS2_203,NEUTRAL,MINION,Ironbeak Owl,EXPERT1,<b>Battlecry:</b> <b>Silence</b> a minion.,3,2,1,COMMON,TRUE,Their wings are silent but their screech is... whatever the opposite of silent is.,neutral
CS2_097,PALADIN,WEAPON,Truesilver Champion,CORE,"Whenever your hero attacks, restore 2 Health to it.",4,4,0,COMMON,TRUE,"It Slices, it Dices. You can cut a tin can with it. (But you wouldn't want to.)",neutral
DS1_184,HUNTER,SPELL,Tracking,CORE,Look at the top 3 cards of your deck. Draw one and discard the others.,1,0,0,FREE,TRUE,For the person who just cannot decide what card to put into a deck!,very positive
DS1_178,HUNTER,MINION,Tundra Rhino,CORE,Your Beasts have <b>Charge</b>.,5,2,5,COMMON,TRUE,Tundra rhinos are often mistaken for kodos.  Or am I mistaken?,negative
OG_322,NEUTRAL,MINION,Blackwater Pirate,OG,Your weapons cost (2) less.,4,2,5,RARE,TRUE,"""Look, they fell off the back of a ship, do you want them or not? I have a meeting with Y'Shaarj in like ten minutes.""",very negative
CS1_113,PRIEST,SPELL,Mind Control,CORE,Take control of an enemy minion.,10,0,0,COMMON,TRUE,"Nominated as ""Spell Most Likely to Make Your Opponent Punch the Wall.""",very positive
OG_198,PALADIN,SPELL,Forbidden Healing,OG,Spend all your Mana. Restore twice that much Health.,0,0,0,EPIC,TRUE,"No one's quite sure why it's forbidden. And yes, that should make you nervous.",neutral
GVG_083,PRIEST,MINION,Upgraded Repair Bot,GVG,<b>Battlecry:</b> Give a friendly Mech +4 Health.,5,5,5,RARE,TRUE,"It's the same as the previous generation but they slapped the word ""upgraded"" on it to sell it for double.",neutral
CFM_026,HUNTER,SPELL,Hidden Cache,GANGS,"<b>Secret:</b> After your opponent plays a minion, give a random minion in your hand +2/+2.",2,0,0,RARE,TRUE,There is an urban legend that the first Toxic Sewer Ooze was born because a rookie Goon stashed an open container of milk in a Hidden Cache.,very negative
CFM_688,NEUTRAL,MINION,Spiked Hogrider,GANGS,"<b>Battlecry:</b> If an enemy minion has <b>Taunt</b>, gain <b>Charge</b>.",5,5,5,RARE,TRUE,Did you know the Hogchoppers compete every year at the Mirage Raceway?  They do.  It's a real group.,neutral
CFM_344,NEUTRAL,MINION,"Finja, the Flying Star",GANGS,"[x]<b>Stealth</b>
   Whenever this attacks and   
kills a minion, summon 2
 Murlocs from your deck.",5,2,4,LEGENDARY,TRUE,The last true master of Finjitsu.,very positive
EX1_379,PALADIN,SPELL,Repentance,EXPERT1,"<b>Secret:</b> After your opponent plays a minion, reduce its Health to 1.",1,0,0,COMMON,TRUE,Repentance often comes in the moment before obliteration. Curious.,negative
CFM_753,PALADIN,MINION,Grimestreet Outfitter,GANGS,<b>Battlecry:</b> Give all minions in your hand +1/+1.,2,1,1,COMMON,TRUE,"If you bargain hard, he'll throw in the hat.",neutral
BRM_012,SHAMAN,MINION,Fireguard Destroyer,BRM,<b>Battlecry:</b> Gain 1-4 Attack. <b>Overload:</b> (1),4,3,6,COMMON,TRUE,"Ragnaros interviews hundreds of Fire Elementals for the position of ""Destroyer"" but very few have what it takes.",neutral
EX1_309,WARLOCK,SPELL,Siphon Soul,EXPERT1,Destroy a minion. Restore #3 Health to your hero.,6,0,0,RARE,TRUE,You probably should avoid siphoning your own soul.  You might create some kind of weird infinite loop.,neutral
BRM_013,HUNTER,SPELL,Quick Shot,BRM,"Deal $3 damage.
If your hand is empty, draw a card.",2,0,0,COMMON,TRUE,Han shot first.,very negative
AT_033,ROGUE,SPELL,Burgle,TGT,Add 2 random class cards to your hand <i>(from your opponent's class)</i>.,3,0,0,RARE,TRUE,Yoink!,very positive
EX1_339,PRIEST,SPELL,Thoughtsteal,EXPERT1,Copy 2 cards in your opponent's deck and add them to your hand.,3,0,0,COMMON,TRUE,"""What do you get when you cast Thoughtsteal on an Orc?  Nothing!"" - Tauren joke",very negative
CS2_232,DRUID,MINION,Ironbark Protector,CORE,<b>Taunt</b>,8,8,8,COMMON,TRUE,I <i>dare</i> you to attack Darnassus.,very positive
EX1_100,NEUTRAL,MINION,Lorewalker Cho,EXPERT1,"Whenever a player casts a spell, put a copy into the other players hand.",2,0,4,LEGENDARY,TRUE,"Lorewalker Cho archives and shares tales from the land of Pandaria, but his favorite story is the one where Joey and Phoebe go on a road trip.",positive
OG_308,HUNTER,MINION,Giant Sand Worm,OG,"Whenever this attacks and kills a minion, it may attack again.",8,8,8,EPIC,TRUE,Banned from every all-you-can-eat buffet on Azeroth.,very negative
CS2_179,NEUTRAL,MINION,Sen'jin Shieldmasta,CORE,<b>Taunt</b>,4,3,5,FREE,TRUE,"Sen'jin Villiage is nice, if you like trolls and dust.",positive
OG_200,NEUTRAL,MINION,Validated Doomsayer,OG,"At the start of your turn, set this minion's Attack to 7.",5,0,7,EPIC,TRUE,Really feels good about himself and is in a much better place now. But he sure does miss piloting those shredders.,positive
BRM_031,NEUTRAL,MINION,Chromaggus,BRM,"Whenever you draw a card, put another copy into your hand.",8,6,8,LEGENDARY,TRUE,"Left head and right head can never agree about what to eat for dinner, so they always end up just eating ramen again.",neutral
NEW1_021,NEUTRAL,MINION,Doomsayer,EXPERT1,"At the start of your turn, destroy ALL minions.",2,0,7,EPIC,TRUE,He's almost been right so many times. He was <i>sure</i> it was coming during the Cataclysm.,neutral
NEW1_022,NEUTRAL,MINION,Dread Corsair,EXPERT1,"<b>Taunt</b>
Costs (1) less per Attack of your weapon.",4,3,3,COMMON,TRUE,"""Yarrrr"" is a pirate word that means ""Greetings, milord.""",very negative
EX1_244,SHAMAN,SPELL,Totemic Might,CORE,Give your Totems +2 Health.,0,0,0,COMMON,TRUE,Totem-stomping is no longer recommended.,very negative
CFM_669,NEUTRAL,MINION,Burgly Bully,GANGS,"Whenever your opponent casts a spell, add a Coin to your hand.",5,4,6,EPIC,TRUE,He only burgles to pay the bills.  He is really just a bully at heart.,very positive
CS2_076,ROGUE,SPELL,Assassinate,CORE,Destroy an enemy minion.,5,0,0,FREE,TRUE,"If you don't want to be assassinated, move to the Barrens and change your name. Good luck!",very negative
EX1_015,NEUTRAL,MINION,Novice Engineer,CORE,<b>Battlecry:</b> Draw a card.,2,1,1,FREE,TRUE,"""Half of this class will not graduate since they'll have been turned to chickens."" - Tinkmaster Overspark, teaching Gizmos 101.",very negative
AT_105,NEUTRAL,MINION,Injured Kvaldir,TGT,<b>Battlecry:</b> Deal 3 damage to this minion.,1,2,4,RARE,TRUE,Don't worry.  With a little skin cream he's going to clear right up.,positive
AT_065,WARRIOR,WEAPON,King's Defender,TGT,"<b>Battlecry:</b> If you have a minion with <b>Taunt</b>,  gain +1 Durability.",3,3,0,RARE,TRUE,"""King's Attacker"" is a shield.  Funny, huh?",neutral
